#Time(Localtime),Temperature(degC),Pressure(Pa)
2015-08-08 21:55:42.491248,30.7,98980
2015-08-08 21:55:43.503716,30.7,98980
2015-08-08 21:55:44.516231,30.7,98983
2015-08-08 21:55:45.528508,30.7,98986
2015-08-08 21:55:46.541281,30.7,98992
2015-08-08 21:55:47.553304,30.7,98983
2015-08-08 21:55:48.566049,30.7,98974
2015-08-08 21:55:49.579018,30.7,98971
2015-08-08 21:55:50.591236,30.7,98974
2015-08-08 21:55:51.604180,30.7,98966
2015-08-08 21:55:52.617334,30.7,98960
2015-08-08 21:55:53.628900,30.7,98946
2015-08-08 21:55:54.641740,30.7,98955
2015-08-08 21:55:55.654330,30.7,98949
2015-08-08 21:55:56.666345,30.7,98943
2015-08-08 21:55:57.680088,30.7,98940
2015-08-08 21:55:58.691548,30.7,98940
2015-08-08 21:55:59.704255,30.7,98960
2015-08-08 21:56:00.717032,30.7,98955
2015-08-08 21:56:01.730165,30.7,98952
2015-08-08 21:56:02.741825,30.7,98949
2015-08-08 21:56:03.755234,30.7,98952
2015-08-08 21:56:04.766960,30.7,98960
2015-08-08 21:56:05.780311,30.7,98955
2015-08-08 21:56:06.793064,30.7,98968
2015-08-08 21:56:07.804620,30.7,98957
2015-08-08 21:56:08.817553,30.7,98971
2015-08-08 21:56:09.830210,30.7,98966
2015-08-08 21:56:10.842778,30.7,98952
2015-08-08 21:56:11.854882,30.7,98963
2015-08-08 21:56:12.867766,30.7,98974
2015-08-08 21:56:13.881057,30.7,98960
2015-08-08 21:56:14.893421,30.7,98968
2015-08-08 21:56:15.905619,30.7,98946
2015-08-08 21:56:16.918001,30.7,98955
2015-08-08 21:56:17.930752,30.7,98949
2015-08-08 21:56:18.943132,30.7,98949
2015-08-08 21:56:19.955916,30.7,98958
2015-08-08 21:56:20.967893,30.6,98949
2015-08-08 21:56:21.981121,30.7,98955
2015-08-08 21:56:22.993309,30.6,98958
2015-08-08 21:56:24.005611,30.7,98960
2015-08-08 21:56:25.017878,30.7,98960
2015-08-08 21:56:26.030532,30.6,98958
2015-08-08 21:56:27.043280,30.7,98963
2015-08-08 21:56:28.055877,30.7,98958
2015-08-08 21:56:29.068835,30.6,98955
2015-08-08 21:56:30.081860,30.7,98966
2015-08-08 21:56:31.093691,30.7,98968
2015-08-08 21:56:32.106388,30.7,98966
2015-08-08 21:56:33.118736,30.6,98963
2015-08-08 21:56:34.131779,30.7,98980
2015-08-08 21:56:35.143708,30.7,98977
2015-08-08 21:56:36.156589,30.7,98974
2015-08-08 21:56:37.169410,30.7,98977
2015-08-08 21:56:38.181565,30.7,98977
2015-08-08 21:56:39.193985,30.7,98989
2015-08-08 21:56:40.207274,30.7,98992
2015-08-08 21:56:41.218916,30.7,98980
2015-08-08 21:56:42.231573,30.7,98971
2015-08-08 21:56:43.244804,30.7,98940
2015-08-08 21:56:44.256500,30.7,98949
2015-08-08 21:56:45.268917,30.7,98955
2015-08-08 21:56:46.282140,30.7,98943
2015-08-08 21:56:47.294672,30.7,98963
2015-08-08 21:56:48.306944,30.7,98955
2015-08-08 21:56:49.319604,30.7,98949
2015-08-08 21:56:50.332178,30.7,98949
2015-08-08 21:56:51.344582,30.7,98943
2015-08-08 21:56:52.357637,30.7,98955
2015-08-08 21:56:53.369462,30.7,98963
2015-08-08 21:56:54.382616,30.7,98963
2015-08-08 21:56:55.395308,30.7,98966
2015-08-08 21:56:56.407466,30.7,98968
2015-08-08 21:56:57.420338,30.7,98960
2015-08-08 21:56:58.433195,30.7,98960
2015-08-08 21:56:59.445792,30.7,98955
2015-08-08 21:57:00.457592,30.7,98952
2015-08-08 21:57:01.470933,30.7,98960
2015-08-08 21:57:02.483271,30.7,98968
2015-08-08 21:57:03.495278,30.7,98971
2015-08-08 21:57:04.507817,30.7,98960
2015-08-08 21:57:05.521178,30.7,98971
2015-08-08 21:57:06.533381,30.7,98974
2015-08-08 21:57:07.545606,30.7,98971
2015-08-08 21:57:08.558397,30.7,98971
2015-08-08 21:57:09.570624,30.7,98960
2015-08-08 21:57:10.583925,30.7,98968
2015-08-08 21:57:11.596196,30.7,98968
2015-08-08 21:57:12.608091,30.7,98960
2015-08-08 21:57:13.621550,30.7,98968
2015-08-08 21:57:14.634040,30.7,98971
2015-08-08 21:57:15.646202,30.7,98968
2015-08-08 21:57:16.658626,30.7,98968
2015-08-08 21:57:17.671705,30.7,98968
2015-08-08 21:57:18.683969,30.7,98963
2015-08-08 21:57:19.696211,30.7,98968
2015-08-08 21:57:20.708796,30.7,98960
2015-08-08 21:57:21.721674,30.7,98960
2015-08-08 21:57:22.734077,30.7,98957
2015-08-08 21:57:23.746763,30.7,98960
2015-08-08 21:57:24.759179,30.7,98963
2015-08-08 21:57:25.771577,30.7,98966
2015-08-08 21:57:26.784547,30.7,98966
2015-08-08 21:57:27.796658,30.7,98963
2015-08-08 21:57:28.809445,30.7,98957
2015-08-08 21:57:29.822546,30.7,98955
2015-08-08 21:57:30.834778,30.7,98960
2015-08-08 21:57:31.847012,30.7,98960
2015-08-08 21:57:32.860185,30.7,98966
2015-08-08 21:57:33.872241,30.7,98977
2015-08-08 21:57:34.884302,30.7,98960
2015-08-08 21:57:35.897623,30.7,98963
2015-08-08 21:57:36.909541,30.7,98963
2015-08-08 21:57:37.922526,30.7,98966
2015-08-08 21:57:38.935607,30.7,98980
2015-08-08 21:57:39.947267,30.7,98977
2015-08-08 21:57:40.960272,30.7,98980
2015-08-08 21:57:41.972566,30.7,98989
2015-08-08 21:57:42.985735,30.7,98986
2015-08-08 21:57:43.998158,30.7,98986
2015-08-08 21:57:45.010514,30.7,98977
2015-08-08 21:57:46.022872,30.7,98968
2015-08-08 21:57:47.035653,30.7,98971
2015-08-08 21:57:48.047972,30.7,98960
2015-08-08 21:57:49.060674,30.7,98966
2015-08-08 21:57:50.073837,30.7,98971
2015-08-08 21:57:51.085538,30.7,98968
2015-08-08 21:57:52.098435,30.7,98963
2015-08-08 21:57:53.111073,30.7,98946
2015-08-08 21:57:54.123669,30.7,98943
2015-08-08 21:57:55.135908,30.7,98937
2015-08-08 21:57:56.148457,30.7,98949
2015-08-08 21:57:57.160806,30.7,98946
2015-08-08 21:57:58.174070,30.7,98946
2015-08-08 21:57:59.185813,30.7,98925
2015-08-08 21:58:00.198752,30.7,98937
2015-08-08 21:58:01.211636,30.7,98937
2015-08-08 21:58:02.223540,30.7,98937
2015-08-08 21:58:03.236243,30.7,98937
2015-08-08 21:58:04.248866,30.7,98943
2015-08-08 21:58:05.261434,30.7,98940
2015-08-08 21:58:06.273572,30.7,98940
2015-08-08 21:58:07.286232,30.7,98940
2015-08-08 21:58:08.299580,30.7,98946
2015-08-08 21:58:09.311544,30.7,98946
2015-08-08 21:58:10.324516,30.7,98957
2015-08-08 21:58:11.336796,30.7,98946
2015-08-08 21:58:12.349009,30.7,98949
2015-08-08 21:58:13.362125,30.7,98954
2015-08-08 21:58:14.374696,30.7,98960
2015-08-08 21:58:15.387132,30.7,98957
2015-08-08 21:58:16.399873,30.7,98957
2015-08-08 21:58:17.412103,30.7,98960
2015-08-08 21:58:18.424561,30.7,98963
2015-08-08 21:58:19.436902,30.7,98968
2015-08-08 21:58:20.450121,30.7,98963
2015-08-08 21:58:21.462746,30.7,98960
2015-08-08 21:58:22.474711,30.7,98971
2015-08-08 21:58:23.487453,30.7,98974
2015-08-08 21:58:24.500220,30.7,98968
2015-08-08 21:58:25.513091,30.7,98968
2015-08-08 21:58:26.525648,30.7,98971
2015-08-08 21:58:27.537884,30.7,98968
2015-08-08 21:58:28.550902,30.7,98977
2015-08-08 21:58:29.562815,30.7,98971
2015-08-08 21:58:30.575808,30.7,98983
2015-08-08 21:58:31.587745,30.7,98983
2015-08-08 21:58:32.600714,30.7,98977
2015-08-08 21:58:33.613295,30.7,98977
2015-08-08 21:58:34.625440,30.7,98971
2015-08-08 21:58:35.638798,30.7,98971
2015-08-08 21:58:36.650635,30.7,98977
2015-08-08 21:58:37.663936,30.7,98977
2015-08-08 21:58:38.675743,30.7,98971
2015-08-08 21:58:39.688943,30.7,98971
2015-08-08 21:58:40.700970,30.7,98971
2015-08-08 21:58:41.713882,30.7,98966
2015-08-08 21:58:42.726116,30.7,98954
2015-08-08 21:58:43.738911,30.7,98957
2015-08-08 21:58:44.751709,30.7,98946
2015-08-08 21:58:45.764300,30.7,98946
2015-08-08 21:58:46.775844,30.7,98946
2015-08-08 21:58:47.788606,30.7,98949
2015-08-08 21:58:48.801976,30.7,98949
2015-08-08 21:58:49.813892,30.7,98949
2015-08-08 21:58:50.826359,30.7,98949
2015-08-08 21:58:51.838781,30.7,98954
2015-08-08 21:58:52.851519,30.7,98954
2015-08-08 21:58:53.864053,30.7,98951
2015-08-08 21:58:54.876913,30.7,98954
2015-08-08 21:58:55.888984,30.7,98960
2015-08-08 21:58:56.902058,30.7,98957
2015-08-08 21:58:57.914562,30.7,98951
2015-08-08 21:58:58.927032,30.7,98954
2015-08-08 21:58:59.939820,30.7,98957
2015-08-08 21:59:00.952459,30.7,98951
2015-08-08 21:59:01.964908,30.7,98951
2015-08-08 21:59:02.977103,30.7,98954
2015-08-08 21:59:03.989376,30.7,98954
2015-08-08 21:59:05.002390,30.7,98957
2015-08-08 21:59:06.014602,30.7,98951
2015-08-08 21:59:07.027046,30.7,98957
2015-08-08 21:59:08.040735,30.7,98951
2015-08-08 21:59:09.052827,30.7,98957
2015-08-08 21:59:10.065254,30.7,98963
2015-08-08 21:59:11.077934,30.7,98957
2015-08-08 21:59:12.090407,30.7,98954
2015-08-08 21:59:13.102408,30.7,98951
2015-08-08 21:59:14.115101,30.7,98957
2015-08-08 21:59:15.127921,30.7,98960
2015-08-08 21:59:16.140960,30.7,98951
2015-08-08 21:59:17.153249,30.7,98960
2015-08-08 21:59:18.165524,30.7,98943
2015-08-08 21:59:19.178504,30.7,98949
2015-08-08 21:59:20.190333,30.7,98949
2015-08-08 21:59:21.203195,30.7,98954
2015-08-08 21:59:22.215943,30.7,98943
2015-08-08 21:59:23.228196,30.7,98949
2015-08-08 21:59:24.240987,30.7,98943
2015-08-08 21:59:25.253170,30.7,98946
2015-08-08 21:59:26.265752,30.7,98943
2015-08-08 21:59:27.278579,30.7,98946
2015-08-08 21:59:28.291659,30.7,98934
2015-08-08 21:59:29.303208,30.7,98943
2015-08-08 21:59:30.315975,30.7,98957
2015-08-08 21:59:31.328750,30.7,98949
2015-08-08 21:59:32.341486,30.7,98951
2015-08-08 21:59:33.354417,30.7,98951
2015-08-08 21:59:34.366017,30.7,98963
2015-08-08 21:59:35.378862,30.7,98963
2015-08-08 21:59:36.391987,30.7,98963
2015-08-08 21:59:37.404324,30.7,98963
2015-08-08 21:59:38.416701,30.7,98951
2015-08-08 21:59:39.429293,30.7,98966
2015-08-08 21:59:40.442226,30.7,98957
2015-08-08 21:59:41.454518,30.7,98951
2015-08-08 21:59:42.466837,30.7,98963
2015-08-08 21:59:43.479687,30.7,98966
2015-08-08 21:59:44.492155,30.7,98960
2015-08-08 21:59:45.504461,30.7,98951
2015-08-08 21:59:46.516776,30.7,98960
2015-08-08 21:59:47.529427,30.7,98951
2015-08-08 21:59:48.542259,30.7,98946
2015-08-08 21:59:49.554748,30.7,98949
2015-08-08 21:59:50.567142,30.7,98943
2015-08-08 21:59:51.581894,30.7,98943
2015-08-08 21:59:52.592810,30.7,98949
2015-08-08 21:59:53.605124,30.7,98946
2015-08-08 21:59:54.617314,30.7,98963
2015-08-08 21:59:55.630169,30.7,98951
2015-08-08 21:59:56.642556,30.7,98957
2015-08-08 21:59:57.655365,30.7,98948
2015-08-08 21:59:58.668261,30.7,98943
2015-08-08 21:59:59.680596,30.7,98954
2015-08-08 22:00:00.693453,30.7,98949
2015-08-08 22:00:01.705582,30.7,98960
2015-08-08 22:00:02.718103,30.7,98954
2015-08-08 22:00:03.730548,30.7,98949
2015-08-08 22:00:04.743211,30.7,98951
2015-08-08 22:00:05.755490,30.7,98949
2015-08-08 22:00:06.768290,30.7,98954
2015-08-08 22:00:07.780858,30.7,98957
2015-08-08 22:00:08.793115,30.7,98954
2015-08-08 22:00:09.805583,30.7,98960
2015-08-08 22:00:10.818489,30.7,98960
2015-08-08 22:00:11.830749,30.7,98966
2015-08-08 22:00:12.844394,30.7,98963
2015-08-08 22:00:13.856153,30.7,98960
2015-08-08 22:00:14.868490,30.7,98960
2015-08-08 22:00:15.881050,30.7,98966
2015-08-08 22:00:16.893882,30.7,98963
2015-08-08 22:00:17.906583,30.7,98966
2015-08-08 22:00:18.918535,30.7,98963
2015-08-08 22:00:19.931717,30.7,98963
2015-08-08 22:00:20.944000,30.7,98971
2015-08-08 22:00:21.956616,30.7,98960
2015-08-08 22:00:22.969185,30.7,98960
2015-08-08 22:00:23.982064,30.7,98957
2015-08-08 22:00:24.994601,30.7,98957
2015-08-08 22:00:26.006887,30.7,98960
2015-08-08 22:00:27.019379,30.7,98966
2015-08-08 22:00:28.032083,30.7,98957
2015-08-08 22:00:29.044539,30.7,98957
2015-08-08 22:00:30.057172,30.7,98960
2015-08-08 22:00:31.069994,30.7,98957
2015-08-08 22:00:32.082727,30.7,98957
2015-08-08 22:00:33.094710,30.7,98963
2015-08-08 22:00:34.107475,30.7,98963
2015-08-08 22:00:35.120090,30.7,98960
2015-08-08 22:00:36.132708,30.7,98971
2015-08-08 22:00:37.144657,30.7,98968
2015-08-08 22:00:38.157321,30.7,98974
2015-08-08 22:00:39.170503,30.7,98954
2015-08-08 22:00:40.182736,30.7,98966
2015-08-08 22:00:41.195630,30.7,98954
2015-08-08 22:00:42.208025,30.7,98968
2015-08-08 22:00:43.221217,30.7,98949
2015-08-08 22:00:44.233355,30.7,98968
2015-08-08 22:00:45.245793,30.7,98968
2015-08-08 22:00:46.258440,30.7,98957
2015-08-08 22:00:47.270865,30.7,98960
2015-08-08 22:00:48.283335,30.7,98957
2015-08-08 22:00:49.295430,30.7,98957
2015-08-08 22:00:50.308394,30.7,98954
2015-08-08 22:00:51.320859,30.7,98951
2015-08-08 22:00:52.333512,30.7,98957
2015-08-08 22:00:53.345553,30.7,98951
2015-08-08 22:00:54.358663,30.7,98960
2015-08-08 22:00:55.371302,30.7,98951
2015-08-08 22:00:56.383484,30.7,98946
2015-08-08 22:00:57.395881,30.7,98960
2015-08-08 22:00:58.408531,30.7,98954
2015-08-08 22:00:59.421437,30.8,98960
2015-08-08 22:01:00.433979,30.7,98960
2015-08-08 22:01:01.446400,30.7,98966
2015-08-08 22:01:02.459409,30.7,98957
2015-08-08 22:01:03.471946,30.7,98960
2015-08-08 22:01:04.484066,30.7,98968
2015-08-08 22:01:05.496444,30.7,98963
2015-08-08 22:01:06.509043,30.7,98968
2015-08-08 22:01:07.522465,30.7,98963
2015-08-08 22:01:08.534206,30.8,98974
2015-08-08 22:01:09.546223,30.7,98966
2015-08-08 22:01:10.559336,30.7,98966
2015-08-08 22:01:11.571977,30.7,98966
2015-08-08 22:01:12.584926,30.7,98968
2015-08-08 22:01:13.596757,30.7,98974
2015-08-08 22:01:14.609479,30.7,98971
2015-08-08 22:01:15.622443,30.7,98971
2015-08-08 22:01:16.634372,30.7,98971
2015-08-08 22:01:17.647141,30.7,98960
2015-08-08 22:01:18.659524,30.7,98963
2015-08-08 22:01:19.672666,30.7,98957
2015-08-08 22:01:20.685066,30.7,98951
2015-08-08 22:01:21.697469,30.7,98966
2015-08-08 22:01:22.710211,30.7,98957
2015-08-08 22:01:23.723212,30.7,98957
2015-08-08 22:01:24.735256,30.7,98968
2015-08-08 22:01:25.747502,30.7,98948
2015-08-08 22:01:26.760070,30.7,98951
2015-08-08 22:01:27.772971,30.7,98948
2015-08-08 22:01:28.784856,30.7,98948
2015-08-08 22:01:29.798249,30.7,98951
2015-08-08 22:01:30.810410,30.7,98954
2015-08-08 22:01:31.823169,30.7,98966
2015-08-08 22:01:32.836094,30.7,98966
2015-08-08 22:01:33.848076,30.7,98968
2015-08-08 22:01:34.861401,30.7,98963
2015-08-08 22:01:35.873622,30.8,98963
2015-08-08 22:01:36.885435,30.7,98966
2015-08-08 22:01:37.898347,30.7,98974
2015-08-08 22:01:38.910754,30.7,98971
2015-08-08 22:01:39.923678,30.7,98960
2015-08-08 22:01:40.935906,30.7,98966
2015-08-08 22:01:41.948253,30.7,98963
2015-08-08 22:01:42.960976,30.7,98951
2015-08-08 22:01:43.974229,30.7,98957
2015-08-08 22:01:44.986575,30.7,98948
2015-08-08 22:01:45.999029,30.7,98948
2015-08-08 22:01:47.011219,30.8,98954
2015-08-08 22:01:48.024253,30.7,98948
2015-08-08 22:01:49.036239,30.7,98940
2015-08-08 22:01:50.049145,30.7,98925
2015-08-08 22:01:51.061407,30.7,98928
2015-08-08 22:01:52.074489,30.7,98940
2015-08-08 22:01:53.086712,30.7,98946
2015-08-08 22:01:54.099456,30.8,98940
2015-08-08 22:01:55.111899,30.7,98937
2015-08-08 22:01:56.124593,30.7,98940
2015-08-08 22:01:57.136575,30.7,98954
2015-08-08 22:01:58.149156,30.7,98960
2015-08-08 22:01:59.162224,30.8,98960
2015-08-08 22:02:00.174955,30.7,98954
2015-08-08 22:02:01.187306,30.7,98966
2015-08-08 22:02:02.199884,30.7,98960
2015-08-08 22:02:03.212585,30.7,98966
2015-08-08 22:02:04.224809,30.8,98966
2015-08-08 22:02:05.237606,30.7,98974
2015-08-08 22:02:06.250181,30.8,98968
2015-08-08 22:02:07.262464,30.7,98963
2015-08-08 22:02:08.275540,30.8,98940
2015-08-08 22:02:09.287127,30.7,98951
2015-08-08 22:02:10.300354,30.7,98966
2015-08-08 22:02:11.312691,30.7,98951
2015-08-08 22:02:12.324982,30.7,98931
2015-08-08 22:02:13.337482,30.7,98946
2015-08-08 22:02:14.350237,30.7,98946
2015-08-08 22:02:15.363206,30.7,98948
2015-08-08 22:02:16.375334,30.7,98960
2015-08-08 22:02:17.388308,30.7,98946
2015-08-08 22:02:18.400941,30.7,98925
2015-08-08 22:02:19.412820,30.7,98928
2015-08-08 22:02:20.426143,30.7,98937
2015-08-08 22:02:21.438248,30.7,98954
2015-08-08 22:02:22.451436,30.7,98971
2015-08-08 22:02:23.463374,30.7,98966
2015-08-08 22:02:24.476005,30.7,98971
2015-08-08 22:02:25.488977,30.7,98963
2015-08-08 22:02:26.501864,30.7,98960
2015-08-08 22:02:27.513702,30.7,98940
2015-08-08 22:02:28.526872,30.7,98937
2015-08-08 22:02:29.538827,30.7,98948
2015-08-08 22:02:30.550995,30.7,98948
2015-08-08 22:02:31.563696,30.7,98946
2015-08-08 22:02:32.576166,30.7,98946
2015-08-08 22:02:33.588492,30.7,98946
2015-08-08 22:02:34.602317,30.7,98949
2015-08-08 22:02:35.613798,30.7,98940
2015-08-08 22:02:36.626964,30.7,98957
2015-08-08 22:02:37.639540,30.7,98951
2015-08-08 22:02:38.651731,30.7,98951
2015-08-08 22:02:39.664507,30.7,98951
2015-08-08 22:02:40.676566,30.7,98951
2015-08-08 22:02:41.689596,30.7,98946
2015-08-08 22:02:42.702493,30.7,98940
2015-08-08 22:02:43.714316,30.7,98957
2015-08-08 22:02:44.727453,30.7,98954
2015-08-08 22:02:45.739871,30.7,98946
2015-08-08 22:02:46.752725,30.7,98948
2015-08-08 22:02:47.764473,30.7,98946
2015-08-08 22:02:48.776843,30.7,98951
2015-08-08 22:02:49.789529,30.7,98946
2015-08-08 22:02:50.802533,30.7,98934
2015-08-08 22:02:51.814789,30.7,98934
2015-08-08 22:02:52.827588,30.7,98943
2015-08-08 22:02:53.840789,30.7,98937
2015-08-08 22:02:54.852728,30.7,98946
2015-08-08 22:02:55.865246,30.7,98925
2015-08-08 22:02:56.878042,30.7,98931
2015-08-08 22:02:57.890424,30.7,98934
2015-08-08 22:02:58.902636,30.7,98934
2015-08-08 22:02:59.915008,30.7,98937
2015-08-08 22:03:00.928155,30.7,98940
2015-08-08 22:03:01.940982,30.7,98946
2015-08-08 22:03:02.953714,30.7,98954
2015-08-08 22:03:03.966284,30.7,98951
2015-08-08 22:03:04.978650,30.7,98948
2015-08-08 22:03:05.991172,30.7,98957
2015-08-08 22:03:07.003747,30.7,98951
2015-08-08 22:03:08.015761,30.7,98954
2015-08-08 22:03:09.028495,30.7,98957
2015-08-08 22:03:10.041739,30.7,98957
2015-08-08 22:03:11.054039,30.7,98968
2015-08-08 22:03:12.066378,30.7,98966
2015-08-08 22:03:13.078425,30.7,98963
2015-08-08 22:03:14.090913,30.7,98963
2015-08-08 22:03:15.104304,30.7,98963
2015-08-08 22:03:16.116771,30.7,98963
2015-08-08 22:03:17.128963,30.7,98968
2015-08-08 22:03:18.142101,30.7,98968
2015-08-08 22:03:19.154542,30.7,98960
2015-08-08 22:03:20.166920,30.7,98960
2015-08-08 22:03:21.180618,30.7,98957
2015-08-08 22:03:22.192242,30.7,98963
2015-08-08 22:03:23.203836,30.7,98954
2015-08-08 22:03:24.216705,30.7,98951
2015-08-08 22:03:25.229066,30.7,98960
2015-08-08 22:03:26.242510,30.7,98966
2015-08-08 22:03:27.254347,30.7,98951
2015-08-08 22:03:28.267167,30.7,98960
2015-08-08 22:03:29.280003,30.7,98957
2015-08-08 22:03:30.292056,30.7,98954
2015-08-08 22:03:31.304768,30.7,98957
2015-08-08 22:03:32.317625,30.7,98954
2015-08-08 22:03:33.330159,30.7,98960
2015-08-08 22:03:34.342831,30.7,98957
2015-08-08 22:03:35.354918,30.7,98960
2015-08-08 22:03:36.368084,30.7,98960
2015-08-08 22:03:37.379521,30.7,98957
2015-08-08 22:03:38.392515,30.7,98954
2015-08-08 22:03:39.405165,30.7,98960
2015-08-08 22:03:40.418310,30.7,98960
2015-08-08 22:03:41.430822,30.7,98963
2015-08-08 22:03:42.443139,30.7,98957
2015-08-08 22:03:43.455656,30.7,98951
2015-08-08 22:03:44.468301,30.7,98957
2015-08-08 22:03:45.480967,30.7,98954
2015-08-08 22:03:46.492910,30.7,98951
2015-08-08 22:03:47.505460,30.7,98954
2015-08-08 22:03:48.518076,30.7,98954
2015-08-08 22:03:49.530969,30.7,98951
2015-08-08 22:03:50.543385,30.7,98951
2015-08-08 22:03:51.555847,30.7,98957
2015-08-08 22:03:52.568751,30.7,98954
2015-08-08 22:03:53.581161,30.7,98951
2015-08-08 22:03:54.593851,30.7,98951
2015-08-08 22:03:55.605577,30.7,98951
2015-08-08 22:03:56.618520,30.7,98954
2015-08-08 22:03:57.631674,30.7,98946
2015-08-08 22:03:58.644167,30.7,98948
2015-08-08 22:03:59.656386,30.7,98951
2015-08-08 22:04:00.669313,30.8,98946
2015-08-08 22:04:01.681514,30.7,98957
2015-08-08 22:04:02.694525,30.7,98940
2015-08-08 22:04:03.706356,30.7,98934
2015-08-08 22:04:04.719686,30.7,98943
2015-08-08 22:04:05.731728,30.7,98951
2015-08-08 22:04:06.744152,30.7,98954
2015-08-08 22:04:07.756609,30.7,98951
2015-08-08 22:04:08.768989,30.7,98966
2015-08-08 22:04:09.781848,30.7,98954
2015-08-08 22:04:10.794098,30.7,98957
2015-08-08 22:04:11.806766,30.8,98954
2015-08-08 22:04:12.819680,30.8,98954
2015-08-08 22:04:13.832368,30.8,98960
2015-08-08 22:04:14.844680,30.7,98946
2015-08-08 22:04:15.857421,30.7,98963
2015-08-08 22:04:16.869850,30.7,98957
2015-08-08 22:04:17.882378,30.7,98954
2015-08-08 22:04:18.894954,30.7,98963
2015-08-08 22:04:19.907435,30.8,98957
2015-08-08 22:04:20.919685,30.7,98954
2015-08-08 22:04:21.932119,30.7,98954
2015-08-08 22:04:22.944996,30.7,98954
2015-08-08 22:04:23.957898,30.7,98960
2015-08-08 22:04:24.970508,30.7,98954
2015-08-08 22:04:25.983121,30.8,98960
2015-08-08 22:04:26.995120,30.8,98946
2015-08-08 22:04:28.007960,30.7,98948
2015-08-08 22:04:29.020304,30.8,98951
2015-08-08 22:04:30.033118,30.7,98946
2015-08-08 22:04:31.045951,30.7,98937
2015-08-08 22:04:32.058269,30.7,98928
2015-08-08 22:04:33.071008,30.7,98934
2015-08-08 22:04:34.083129,30.7,98922
2015-08-08 22:04:35.095358,30.7,98922
2015-08-08 22:04:36.107751,30.7,98934
2015-08-08 22:04:37.121680,30.7,98928
2015-08-08 22:04:38.133219,30.7,98931
2015-08-08 22:04:39.146273,30.7,98934
2015-08-08 22:04:40.159167,30.7,98949
2015-08-08 22:04:41.171254,30.7,98934
2015-08-08 22:04:42.183946,30.7,98960
2015-08-08 22:04:43.196881,30.7,98963
2015-08-08 22:04:44.209210,30.7,98963
2015-08-08 22:04:45.221477,30.7,98966
2015-08-08 22:04:46.233941,30.7,98974
2015-08-08 22:04:47.246224,30.7,98971
2015-08-08 22:04:48.259322,30.7,98966
2015-08-08 22:04:49.271572,30.7,98951
2015-08-08 22:04:50.283997,30.7,98951
2015-08-08 22:04:51.296594,30.7,98943
2015-08-08 22:04:52.309270,30.7,98934
2015-08-08 22:04:53.322110,30.7,98937
2015-08-08 22:04:54.334342,30.7,98937
2015-08-08 22:04:55.346801,30.7,98934
2015-08-08 22:04:56.360120,30.7,98925
2015-08-08 22:04:57.372469,30.7,98919
2015-08-08 22:04:58.384278,30.7,98943
2015-08-08 22:04:59.397595,30.7,98943
2015-08-08 22:05:00.410057,30.7,98954
2015-08-08 22:05:01.422155,30.7,98954
2015-08-08 22:05:02.434814,30.7,98946
2015-08-08 22:05:03.447060,30.7,98954
2015-08-08 22:05:04.460514,30.7,98954
2015-08-08 22:05:05.474454,30.7,98954
2015-08-08 22:05:06.485135,30.7,98951
2015-08-08 22:05:07.497855,30.7,98946
2015-08-08 22:05:08.510655,30.7,98948
2015-08-08 22:05:09.523314,30.7,98931
2015-08-08 22:05:10.534987,30.7,98916
2015-08-08 22:05:11.548209,30.7,98928
2015-08-08 22:05:12.560351,30.7,98943
2015-08-08 22:05:13.572597,30.7,98943
2015-08-08 22:05:14.585537,30.7,98943
2015-08-08 22:05:15.598225,30.7,98949
2015-08-08 22:05:16.610506,30.7,98949
2015-08-08 22:05:17.623508,30.7,98951
2015-08-08 22:05:18.636462,30.7,98951
2015-08-08 22:05:19.648072,30.7,98954
2015-08-08 22:05:20.661248,30.7,98949
2015-08-08 22:05:21.673483,30.7,98954
2015-08-08 22:05:22.685856,30.7,98957
2015-08-08 22:05:23.698960,30.7,98957
2015-08-08 22:05:24.710817,30.7,98949
2015-08-08 22:05:25.723446,30.7,98952
2015-08-08 22:05:26.735594,30.7,98946
2015-08-08 22:05:27.749442,30.7,98957
2015-08-08 22:05:28.761814,30.7,98968
2015-08-08 22:05:29.774073,30.7,98963
2015-08-08 22:05:30.786521,30.7,98966
2015-08-08 22:05:31.799224,30.7,98957
2015-08-08 22:05:32.811208,30.7,98963
2015-08-08 22:05:33.824575,30.7,98957
2015-08-08 22:05:34.836401,30.7,98968
2015-08-08 22:05:35.849130,30.7,98957
2015-08-08 22:05:36.861756,30.7,98954
2015-08-08 22:05:37.874651,30.7,98960
2015-08-08 22:05:38.887324,30.7,98952
2015-08-08 22:05:39.899412,30.7,98960
2015-08-08 22:05:40.912077,30.7,98957
2015-08-08 22:05:41.924255,30.7,98949
2015-08-08 22:05:42.936930,30.7,98957
2015-08-08 22:05:43.949259,30.7,98952
2015-08-08 22:05:44.962921,30.7,98954
2015-08-08 22:05:45.974621,30.7,98963
2015-08-08 22:05:46.987443,30.7,98957
2015-08-08 22:05:48.000457,30.7,98952
2015-08-08 22:05:49.012229,30.7,98954
2015-08-08 22:05:50.025040,30.7,98955
2015-08-08 22:05:51.037091,30.7,98946
2015-08-08 22:05:52.049982,30.7,98946
2015-08-08 22:05:53.063050,30.7,98940
2015-08-08 22:05:54.075743,30.7,98934
2015-08-08 22:05:55.088090,30.7,98937
2015-08-08 22:05:56.100667,30.7,98937
